"note","user","startSession","clickInputNote","saveNote","cancelNote","updateNote","hoverTextarea","hoverEntityInNote","addEntity","addEntityRepeat","removeEntity","removeFromYear","removeFromChart","replyToNote","clickEditNote","selectCountry","deselectCountry","hoverCountryLabel","deselectAll","deleteNote","viewCountryNote","viewYearNote","removeFilter","viewDiscussion","removeDiscussion","showNotes","onlyShowMine","alsoShowPublic","hideNotes","dragNode","hoverNode","scrollToView","gotoQuestionnaire","checkQuestionnaire","checkTutorial","checkTask","toHidden","toVisible","hoverNoteInNote","hoverNoteText","selectYear","selectYearNote","play","playNote","stop","stopNote","hoverMapPoint","hoverMapPointNote","hoverTimeline","hoverTimelineNote","hoverSpecificYear","hoverSpecificYearNote","hoverYearLabel","hoverYearLabelNote","hoverMouseline","hoverMouselineNote"
"5ecc4a6dbccbe221a162460b",119,1,4,4,0,1,6,0,4,0,0,0,0,0,1,89,89,13,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,1,0,1,62,0,0,0,0,0,4,1,2,0,0,1,3,0,6,1
"5ecc4ad8bccbe221a1624633",119,1,5,5,0,1,7,0,5,0,0,0,0,0,1,92,90,14,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,1,0,1,62,0,0,0,0,0,4,2,2,0,0,1,3,0,6,1
"5ecc7561bccbe221a1625fdd",120,1,1,1,0,2,13,2,22,2,10,0,0,0,2,4,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,1,1,6,6,0,3,8,0,0,0,0,0,4,0,4,0,1,0,0,0,4,0
"5ecc7602bccbe221a1626089",120,1,5,5,0,3,16,2,24,2,10,0,0,0,3,4,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,1,1,6,6,0,3,10,0,0,0,0,0,4,0,4,0,1,0,0,0,4,0
"5ecc760fbccbe221a1626095",120,1,5,5,0,4,16,2,26,2,10,0,0,0,4,4,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,1,1,6,6,0,3,12,0,0,0,0,0,4,0,4,0,1,0,0,0,4,0
"5ecc761ebccbe221a16260a1",120,1,5,5,0,5,18,3,32,2,10,0,0,0,5,4,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,1,1,6,6,0,3,18,0,0,0,0,0,4,1,4,0,1,0,0,0,4,0
"5ecc7624bccbe221a16260a2",120,1,5,5,0,6,18,3,39,2,10,0,0,0,6,4,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,1,1,6,6,0,4,25,0,0,0,0,0,4,1,4,0,1,0,0,0,5,0
"5ecc3783bccbe221a1623401",121,1,1,1,0,0,4,0,2,4,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecc39a8bccbe221a1623778",121,1,2,2,0,0,12,0,28,6,17,0,0,0,0,18,14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"5ecc3a2fbccbe221a1623812",121,1,3,3,0,0,14,0,30,6,17,0,0,0,0,25,20,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
"5ecc3af1bccbe221a16238b9",121,1,4,4,0,0,18,1,36,6,18,0,0,0,0,28,22,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,7,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
"5ecc3bb5bccbe221a1623978",121,1,5,5,0,0,20,1,46,12,22,0,0,0,0,34,25,1,2,0,0,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,8,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0
"5ecc4f74bccbe221a162495f",122,1,1,1,0,1,2,0,5,0,2,0,0,0,1,6,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecc511abccbe221a1624a2e",122,1,2,2,0,1,5,0,6,0,2,0,0,0,1,15,10,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
"5ecc5223bccbe221a1624b2f",122,1,3,3,0,1,9,0,8,0,2,0,0,0,1,18,12,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
"5ecc52c3bccbe221a1624bf5",122,1,4,4,0,1,10,0,9,0,2,0,0,0,1,42,33,0,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
"5ecc5375bccbe221a1624c88",122,1,5,5,0,1,11,0,10,0,2,0,0,0,1,47,36,0,2,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
"5ecce40cbccbe221a1627b62",123,1,1,1,0,0,2,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecce452bccbe221a1627b64",123,1,2,2,0,0,3,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecce4a4bccbe221a1627b76",123,1,3,3,0,0,5,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecce4cdbccbe221a1627b83",123,1,4,4,0,0,6,0,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecce552bccbe221a1627baa",123,1,5,5,0,1,7,0,10,0,0,0,0,0,1,16,14,0,0,0,2,0,0,0,0,2,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecc8898bccbe221a1626540",124,1,1,1,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecc88ecbccbe221a162654e",124,1,1,2,0,0,3,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecc894dbccbe221a1626567",124,1,2,3,0,0,4,0,3,0,0,1,0,1,0,9,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecc89b0bccbe221a162657e",124,1,3,4,0,0,5,0,4,0,0,1,0,1,0,11,10,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"5ecc8a09bccbe221a1626595",124,1,4,5,0,0,6,0,5,0,0,1,0,1,0,18,16,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"5ecd2bf3bccbe221a1628bb9",125,1,1,1,0,0,2,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecd2cb0bccbe221a1628c0f",125,1,2,2,0,0,4,0,3,0,1,0,0,0,0,8,3,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
"5ecd2d7abccbe221a1628c7b",125,1,3,3,0,0,5,0,4,0,1,0,0,0,0,10,9,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,2,0,0,0,0,1
"5ecd2df5bccbe221a1628ccc",125,1,4,4,0,0,7,0,5,0,1,0,0,0,0,17,11,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3,1,0,0,2,0,0,0,0,1
"5ecd2ee7bccbe221a1628d85",125,1,4,5,0,0,8,0,6,0,1,0,0,1,0,43,30,0,3,0,0,2,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,4,1,0,0,2,0,0,0,0,2
"5ecd241ebccbe221a1628949",126,1,1,1,0,0,2,0,4,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecd248abccbe221a162896e",126,1,2,2,0,0,3,0,8,1,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecd24cfbccbe221a1628987",126,1,3,3,0,0,4,0,9,1,0,0,0,0,0,6,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecd2564bccbe221a16289d7",126,1,4,4,0,0,6,0,10,1,0,0,0,0,0,18,10,2,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecd259ebccbe221a16289e6",126,1,5,5,0,0,7,0,11,1,0,0,0,0,0,20,10,3,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"5ecc507cbccbe221a16249ee",127,1,1,1,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecc5106bccbe221a1624a22",127,1,2,2,0,0,2,0,3,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"5ecc5161bccbe221a1624a53",127,1,3,3,0,0,4,0,4,1,0,0,0,0,0,9,0,0,2,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"5ecc51b3bccbe221a1624a94",127,1,4,4,0,0,5,0,5,1,0,0,0,0,0,14,2,0,3,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"5ecc520ebccbe221a1624af4",127,1,5,5,0,0,6,0,6,1,0,0,0,0,0,22,2,0,5,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"5ecd3debbccbe221a1629271",128,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"5ecd3e82bccbe221a16292bd",128,1,2,2,0,0,3,0,2,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"5ecd3ecebccbe221a16292d7",128,1,3,3,0,0,4,0,3,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"5ecd3f23bccbe221a162930e",128,1,4,4,0,0,5,0,4,0,0,0,0,0,0,10,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"5ecd3fc0bccbe221a1629368",128,1,4,5,0,0,6,0,5,0,0,0,0,1,0,11,10,1,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,5,5,0,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,2
"5ecc3013bccbe221a1622c7d",129,1,1,1,0,0,3,0,4,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecc30b4bccbe221a1622d13",129,1,2,2,0,0,5,0,5,0,1,0,0,0,0,6,4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"5ecc312bbccbe221a1622d76",129,1,4,3,1,0,6,0,6,0,1,0,0,0,0,10,7,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"5ecc31b6bccbe221a1622df7",129,1,4,4,1,0,7,0,7,0,1,0,0,1,0,10,7,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,2,0,0,0,1,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"5ecc3251bccbe221a1622e81",129,1,5,5,1,0,9,0,8,0,1,0,0,1,0,11,10,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,2,0,0,0,1,18,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"5ed03a605250f80529911722",130,1,3,3,0,5,1,0,12,0,3,1,0,0,5,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5,5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
"5ed03ab35250f8052991173d",130,1,3,3,0,3,1,0,10,0,3,1,0,0,3,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
"5ed03ae85250f80529911749",130,1,3,3,0,4,1,0,11,0,3,1,0,0,4,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
"5ed03bf95250f80529911776",130,1,4,4,0,5,1,0,14,0,3,3,0,0,5,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,6,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
"5ed03c435250f80529911782",130,1,5,5,0,5,1,0,16,0,3,6,0,0,5,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7,7,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
"5ed03d275250f805299117c6",130,1,6,6,0,5,1,0,19,0,5,6,0,0,5,5,3,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,1,10,10,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0
"5ecc929cbccbe221a162686d",131,1,5,5,0,3,13,1,6,0,0,0,0,0,3,10,8,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,1,0,2,3,3,0,0,3,0,1,0,1,0,1,0,0,0,3,0,0,0,1,0
"5ecc92fabccbe221a1626890",131,1,5,5,0,2,13,1,5,0,0,0,0,0,2,9,7,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,1,0,2,3,3,0,0,2,0,1,0,1,0,1,0,0,0,3,0,0,0,1,0
"5ecc9434bccbe221a1626914",131,1,3,3,0,1,8,0,2,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,2,0,0,0,1,0
"5ecc94e6bccbe221a162697e",131,1,4,4,0,1,9,0,3,0,0,0,0,0,1,5,3,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,3,0,0,0,1,0
"5ecc95aebccbe221a16269d3",131,1,5,5,0,1,12,1,4,0,0,0,0,0,1,7,5,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,3,3,0,0,2,0,1,0,1,0,1,0,0,0,3,0,0,0,1,0
"5ed00b285250f80529911508",132,1,1,1,1,0,2,0,3,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"5ed00c285250f8052991151f",132,1,2,2,1,0,3,0,5,0,0,0,0,1,0,4,0,0,1,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0
"5ed00d165250f8052991152b",132,1,3,3,1,0,4,0,7,0,0,0,0,1,0,8,2,2,2,0,0,1,0,0,0,2,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0
"5ed00e275250f80529911559",132,1,4,4,1,1,5,0,8,0,0,0,0,1,1,17,10,2,3,0,0,1,1,0,0,2,3,2,1,0,0,0,0,0,0,0,1,1,0,0,16,0,1,0,1,0,5,0,3,0,0,0,0,0,0,1
"5ed00f3f5250f8052991158d",132,1,5,5,1,1,6,0,9,0,0,0,0,1,1,19,12,3,3,0,0,2,2,0,0,2,3,2,1,0,0,0,0,0,0,0,1,1,0,0,23,0,2,0,2,0,6,0,3,0,0,0,0,0,0,1
"5ecc5c0ebccbe221a162530b",133,1,1,1,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5ecc5c9abccbe221a1625366",133,1,2,2,0,0,4,0,2,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5ecc5ce3bccbe221a16253b5",133,1,3,3,0,0,5,0,3,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"5ecc5d52bccbe221a162540e",133,1,4,4,0,0,5,0,4,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,9,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
"5ecc5daebccbe221a1625464",133,1,5,5,0,0,5,0,5,0,0,0,0,0,0,11,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,13,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0
"5ecc5e12bccbe221a16254da",133,1,6,6,0,0,5,0,6,0,0,0,0,0,0,13,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,16,16,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0
"5ed5c3d45250f8052991546e",134,1,6,5,3,5,3,0,18,6,6,0,0,2,5,31,29,1,0,0,1,4,4,0,0,4,5,4,3,0,0,0,0,3,1,3,9,9,0,3,1,0,1,0,1,0,5,2,1,0,3,0,0,0,0,0
"5ed5c5545250f80529915490",134,1,6,5,3,4,3,0,17,6,6,0,0,2,4,29,27,1,0,0,1,4,4,0,0,4,5,4,3,0,0,0,0,3,1,3,9,9,0,2,1,0,1,0,1,0,5,2,1,0,3,0,0,0,0,0
"5ed5c65c5250f8052991549c",134,1,6,5,3,3,3,0,16,6,6,0,0,2,3,27,26,1,0,0,1,4,4,0,0,4,5,4,3,0,0,0,0,3,1,3,9,9,0,2,1,0,1,0,1,0,5,2,0,0,3,0,0,0,0,0
"5ed5c7e85250f805299154a8",134,1,6,5,3,2,3,0,14,6,6,0,0,2,2,25,24,1,0,0,1,2,3,0,0,4,5,4,3,0,0,0,0,3,1,3,9,9,0,1,1,0,1,0,1,0,5,2,0,0,3,0,0,0,0,0
"5ed5c8ae5250f805299154bf",134,1,6,5,3,1,3,0,12,6,6,0,0,2,1,24,23,1,0,0,1,2,3,0,0,4,5,4,3,0,0,0,0,2,1,3,9,9,0,1,1,0,1,0,1,0,5,2,0,0,3,0,0,0,0,0
"5ed3137a5250f805299131ec",135,1,1,1,0,0,3,0,2,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0
"5ed314565250f80529913204",135,1,2,2,0,0,6,0,4,0,2,0,0,0,0,5,2,1,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,6,0,0,0,1,0,3,0
"5ed315395250f8052991324c",135,1,3,3,1,0,7,0,6,0,2,0,0,1,0,12,4,4,3,0,0,9,0,0,0,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,1,0,6,0,0,0,1,0,4,0
"5ed316595250f8052991328b",135,1,4,4,1,0,11,0,7,0,2,0,0,1,0,18,8,4,3,0,0,9,1,0,0,2,1,0,5,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,1,0,8,0,1,0,1,0,6,0
"5ed318195250f805299132ed",135,1,5,5,1,0,15,0,10,0,2,0,0,1,0,43,23,13,8,0,0,9,1,0,0,3,1,1,6,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,1,0,11,0,2,0,1,0,9,0
"5ecca501bccbe221a1626e89",136,1,1,1,0,0,6,0,7,1,3,1,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,1
"5ecca606bccbe221a1626edb",136,1,2,2,0,0,11,0,11,1,3,1,0,0,0,4,2,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,2
"5ecca706bccbe221a1626f46",136,1,3,3,0,0,17,0,15,1,3,1,0,0,0,6,4,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,1,4,2,0,2,0,0,0,2
"5ecca7adbccbe221a1626faf",136,1,4,4,0,0,21,0,19,1,3,1,0,0,0,8,6,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,1,4,2,0,2,0,0,0,2
"5ecca8b5bccbe221a1627047",136,1,5,5,0,0,26,0,25,1,4,1,0,0,0,12,9,3,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,3,1,1,0,2,0,0,0,0,0,0,0,1,4,2,0,2,0,0,0,2
"5ecd36b6bccbe221a1628f51",137,1,1,1,0,0,1,0,2,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecd3813bccbe221a1628fd7",137,1,1,3,0,1,5,0,8,0,2,0,1,2,1,18,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,3
"5ecd386abccbe221a1628ff2",137,1,1,3,0,0,4,0,8,0,2,0,1,2,0,18,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1
"5ecd3910bccbe221a1629019",137,1,2,4,0,1,6,0,9,0,2,0,1,2,1,24,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,4
"5ecd3987bccbe221a162906a",137,1,3,5,0,1,7,0,10,0,2,0,1,2,1,44,41,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,4
"5ed31fbe5250f8052991348a",138,1,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
"5ed320fe5250f805299134cf",138,1,2,2,0,0,2,0,14,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
"5ed321725250f805299134db",138,1,2,3,0,0,2,0,15,0,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0
"5ed321bb5250f805299134e7",138,1,2,4,0,0,3,0,16,0,2,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,1,0,0,8,0,0,1,0,1,0,0,0,0
"5ed322e85250f80529913520",138,1,3,5,0,0,5,0,20,1,2,0,0,2,0,4,2,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,1,0,0,10,0,0,1,0,1,3,0,1,0
"5ed324085250f80529913579",138,1,4,6,0,0,7,0,27,1,2,0,0,2,0,4,2,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,1,0,0,19,0,0,1,0,1,3,0,1,0
"5ed324895250f80529913586",138,1,4,7,0,0,8,0,28,1,2,0,0,3,0,4,2,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,1,0,0,19,0,0,1,0,1,3,0,1,0
"5ecccb1cbccbe221a16278ce",139,1,1,1,0,0,4,0,8,0,3,0,0,0,0,2,0,3,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"5eccccf1bccbe221a16278f0",139,1,2,2,0,0,8,0,14,1,4,0,0,0,0,4,2,3,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2,3
"5eccce87bccbe221a1627957",139,1,3,3,0,0,10,0,17,1,6,0,0,0,0,29,27,3,0,0,0,0,0,0,0,2,3,3,1,0,0,0,0,1,0,3,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,7,3
"5ecccf63bccbe221a16279a1",139,1,4,4,0,0,11,0,18,1,6,0,0,0,0,35,31,3,1,0,0,0,0,0,0,2,3,3,1,0,0,0,0,1,0,3,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,9,3
